model,scenario,variable,year,version,filename,filesize,download_url,modified_date
EC-Earth3,ssp245,rsds,2039,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2039.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2039.nc,2021-10-30T01:36:33.877Z
EC-Earth3,ssp245,rsds,2040,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2040.nc,272.7 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2040.nc,2021-10-30T01:36:42.474Z
EC-Earth3,ssp245,rsds,2041,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2041.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2041.nc,2021-10-30T01:36:51.390Z
EC-Earth3,ssp245,rsds,2042,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2042.nc,272.7 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2042.nc,2021-10-30T01:37:00.259Z
EC-Earth3,ssp245,rsds,2043,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2043.nc,271.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2043.nc,2021-10-30T01:37:09.011Z
EC-Earth3,ssp245,rsds,2044,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2044.nc,272.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2044.nc,2021-10-30T01:37:17.619Z
EC-Earth3,ssp245,rsds,2045,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2045.nc,272.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2045.nc,2021-10-30T01:37:26.231Z
EC-Earth3,ssp245,rsds,2046,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2046.nc,272.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2046.nc,2021-10-30T01:37:34.899Z
EC-Earth3,ssp245,rsds,2047,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2047.nc,272.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2047.nc,2021-10-30T01:37:43.942Z
EC-Earth3,ssp245,rsds,2048,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2048.nc,273.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2048.nc,2021-10-30T01:37:52.693Z
EC-Earth3,ssp245,rsds,2049,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2049.nc,272.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2049.nc,2021-10-30T01:38:01.395Z
EC-Earth3,ssp245,rsds,2050,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2050.nc,272.7 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2050.nc,2021-10-30T01:38:10.152Z
EC-Earth3,ssp245,rsds,2051,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2051.nc,272.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2051.nc,2021-10-30T01:38:18.869Z
EC-Earth3,ssp245,rsds,2052,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2052.nc,273.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2052.nc,2021-10-30T01:38:27.614Z
EC-Earth3,ssp245,rsds,2053,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2053.nc,272.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2053.nc,2021-10-30T01:38:36.274Z
EC-Earth3,ssp245,rsds,2054,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2054.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2054.nc,2021-10-30T01:38:44.962Z
EC-Earth3,ssp245,rsds,2055,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2055.nc,272.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2055.nc,2021-10-30T01:38:53.741Z
EC-Earth3,ssp245,rsds,2056,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2056.nc,273.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2056.nc,2021-10-30T01:39:02.465Z
EC-Earth3,ssp245,rsds,2057,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2057.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2057.nc,2021-10-30T01:39:11.195Z
EC-Earth3,ssp245,rsds,2058,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2058.nc,272.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2058.nc,2021-10-30T01:39:19.846Z
EC-Earth3,ssp245,rsds,2059,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2059.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2059.nc,2021-10-30T01:39:28.574Z
EC-Earth3,ssp245,rsds,2060,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2060.nc,273.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2060.nc,2021-10-30T01:39:37.450Z
EC-Earth3,ssp245,rsds,2061,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2061.nc,272.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2061.nc,2021-10-30T01:39:46.401Z
EC-Earth3,ssp245,rsds,2062,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2062.nc,272.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2062.nc,2021-10-30T01:39:55.616Z
EC-Earth3,ssp245,rsds,2063,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2063.nc,272.7 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2063.nc,2021-10-30T01:40:04.451Z
EC-Earth3,ssp245,rsds,2064,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2064.nc,273.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2064.nc,2021-10-30T01:40:13.596Z
EC-Earth3,ssp245,rsds,2065,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2065.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2065.nc,2021-10-30T01:40:22.284Z
EC-Earth3,ssp245,rsds,2066,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2066.nc,272.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2066.nc,2021-10-30T01:40:31.307Z
EC-Earth3,ssp245,rsds,2067,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2067.nc,272.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2067.nc,2021-10-30T01:40:39.970Z
EC-Earth3,ssp245,rsds,2068,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2068.nc,272.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2068.nc,2021-10-30T01:40:48.688Z
EC-Earth3,ssp245,rsds,2069,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2069.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2069.nc,2021-10-30T01:40:57.601Z
EC-Earth3,ssp245,rsds,2070,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2070.nc,272.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2070.nc,2021-10-30T01:41:06.484Z
EC-Earth3,ssp245,rsds,2071,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2071.nc,272.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2071.nc,2021-10-30T01:41:15.581Z
EC-Earth3,ssp245,rsds,2072,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2072.nc,272.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2072.nc,2021-10-30T01:41:24.597Z
EC-Earth3,ssp245,rsds,2073,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2073.nc,272.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2073.nc,2021-10-30T01:41:33.635Z
EC-Earth3,ssp245,rsds,2074,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2074.nc,273.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2074.nc,2021-10-30T01:41:42.916Z
EC-Earth3,ssp245,rsds,2075,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2075.nc,272.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2075.nc,2021-10-30T01:41:51.845Z
EC-Earth3,ssp245,rsds,2076,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2076.nc,272.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2076.nc,2021-10-30T01:42:00.675Z
EC-Earth3,ssp245,rsds,2077,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2077.nc,272.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2077.nc,2021-10-30T01:42:09.366Z
EC-Earth3,ssp245,rsds,2078,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2078.nc,272.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2078.nc,2021-10-30T01:42:18.063Z
EC-Earth3,ssp245,rsds,2079,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2079.nc,272.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2079.nc,2021-10-30T01:42:27.138Z
EC-Earth3,ssp245,rsds,2080,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2080.nc,273.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2080.nc,2021-10-30T01:42:35.931Z
EC-Earth3,ssp245,rsds,2081,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2081.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2081.nc,2021-10-30T01:42:44.660Z
EC-Earth3,ssp245,rsds,2082,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2082.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2082.nc,2021-10-30T01:42:53.688Z
EC-Earth3,ssp245,rsds,2083,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2083.nc,272.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2083.nc,2021-10-30T01:43:02.480Z
EC-Earth3,ssp245,rsds,2084,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2084.nc,272.7 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2084.nc,2021-10-30T01:43:11.339Z
EC-Earth3,ssp245,rsds,2085,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2085.nc,272.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2085.nc,2021-10-30T01:43:20.154Z
EC-Earth3,ssp245,rsds,2086,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2086.nc,273.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2086.nc,2021-10-30T01:43:29.023Z
EC-Earth3,ssp245,rsds,2087,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2087.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2087.nc,2021-10-30T01:43:37.981Z
EC-Earth3,ssp245,rsds,2088,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2088.nc,273.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2088.nc,2021-10-30T01:43:46.664Z
EC-Earth3,ssp245,rsds,2089,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2089.nc,272.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2089.nc,2021-10-30T01:43:55.426Z
EC-Earth3,ssp245,rsds,2090,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2090.nc,272.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2090.nc,2021-10-30T01:44:04.298Z
EC-Earth3,ssp245,rsds,2091,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2091.nc,272.3 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2091.nc,2021-10-30T01:44:13.022Z
EC-Earth3,ssp245,rsds,2092,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2092.nc,273.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2092.nc,2021-10-30T01:44:22.035Z
EC-Earth3,ssp245,rsds,2093,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2093.nc,272.8 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2093.nc,2021-10-30T01:44:30.810Z
EC-Earth3,ssp245,rsds,2094,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2094.nc,272.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2094.nc,2021-10-30T01:44:39.490Z
EC-Earth3,ssp245,rsds,2095,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2095.nc,272.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2095.nc,2021-10-30T01:44:48.244Z
EC-Earth3,ssp245,rsds,2096,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2096.nc,274.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2096.nc,2021-10-30T01:44:57.033Z
EC-Earth3,ssp245,rsds,2097,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2097.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2097.nc,2021-10-30T01:45:05.858Z
EC-Earth3,ssp245,rsds,2098,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2098.nc,272.4 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2098.nc,2021-10-30T01:45:14.986Z
EC-Earth3,ssp245,rsds,2099,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2099.nc,273.1 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2099.nc,2021-10-30T01:45:23.811Z
EC-Earth3,ssp245,rsds,2100,no_version,rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2100.nc,272.6 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/rsds/rsds_day_EC-Earth3_ssp245_r1i1p1f1_gr_2100.nc,2021-10-30T01:45:33.019Z
EC-Earth3,ssp245,tas,2015,no_version,tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2015.nc,244.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/tas/tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2015.nc,2021-10-30T02:00:12.071Z
EC-Earth3,ssp245,tas,2016,no_version,tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2016.nc,246.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/tas/tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2016.nc,2021-10-30T02:00:19.987Z
EC-Earth3,ssp245,tas,2017,no_version,tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2017.nc,245.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/tas/tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2017.nc,2021-10-30T02:00:27.987Z
EC-Earth3,ssp245,tas,2018,no_version,tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2018.nc,246.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/tas/tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2018.nc,2021-10-30T02:00:36.064Z
EC-Earth3,ssp245,tas,2019,no_version,tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2019.nc,245.0 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/tas/tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2019.nc,2021-10-30T02:00:43.991Z
EC-Earth3,ssp245,tas,2020,no_version,tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2020.nc,246.2 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/tas/tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2020.nc,2021-10-30T02:00:51.832Z
EC-Earth3,ssp245,tas,2021,no_version,tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2021.nc,245.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/tas/tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2021.nc,2021-10-30T02:00:59.734Z
EC-Earth3,ssp245,tas,2022,no_version,tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2022.nc,245.5 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/tas/tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2022.nc,2021-10-30T02:01:07.803Z
EC-Earth3,ssp245,tas,2023,no_version,tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2023.nc,244.9 Mbytes,https://ds.nccs.nasa.gov/thredds/fileServer/AMES/NEX/GDDP-CMIP6/EC-Earth3/ssp245/r1i1p1f1/tas/tas_day_EC-Earth3_ssp245_r1i1p1f1_gr_2023.nc,2021-10-30T02:01:15.622Z
